进智公共交通,SEHK,港交所,00077,SEHK:00077,,,,进智公共交通控股有限公司,AMS Public Transport Holdings Limited,交通运输,物流,,交通运输、仓储业,公路运输业,汽车运输业,,1/1/75,http://www.amspt.com,中国香港,香港仔大道223号利群商业大廈11-12楼,"进智公共交通控股有限公司（00077.HK）为香港最大规模的绿色专线小巴营运商之一，拥有290多辆绿色小巴，20多座豪华巴士，行走四十多条专线小巴线及两条居民巴士路线，网络遍布整个港岛、沙田、火炭、葵涌、大埔等地，为市民提供24小时服务。

除本地专线小巴服务外，进智还通过收购中港通集团有限公司股权（www.chinalink.hk），全面进军跨境巴士服务市场。
",
澳科控股,SEHK,港交所,02300,SEHK:02300,,,,澳科控股有限公司,AMVIG Holdings Limited.,制造业,造纸行业,,制造业,造纸、印刷,造纸及纸制品业,纸制品业,1/1/98,http://www.amvig.com,中国香港,香港德辅道中189号李宝椿大厦18楼03-04室,"澳科控股有限公司（02300.HK） 成立於1998年，2004年3月26日于香港联合交易所有限公司主板上市。 澳科控股及其附属公司（统称「本集团」）主要从事高质量的卷烟包装印刷以及转移纸、镭射膜等主要卷烟包装原材料的製造。本集团作为全国卷烟包装印刷行业的领导者，拥有约13%的市场份额，其营业额、利润、產量及產能在行业内都处于领先地位。本集团在中国大陆及香港地区现有员工约2,400名。 澳科控股已在全国不同区域成功地树立了其领导者地位。现已拥有6间卷烟包装印刷厂及2间转移纸及镭射膜製造厂，分佈于全国不同的省份 / 城市，包括北京、东莞、昆明、南京、青岛 、杭州和西安，為本集团奠定了强大的区域优势。 凭藉独一无二的庞大的製造及供应网络，澳科控股能有效地满足全国不同层面客户的需求。本集团大部分的客户均为中国大型烟草企业。 此外，本集团於所有业务中还採取了严谨的安全及环境保护措施；同时积极推广良好的企业管治制度，以达至高水準及高透明度的企业监控。 澳科控股拥有世界级的先进技术、创新的专业支援服务及垂直整合的优势。我们将进一步巩固公司在卷烟包装印刷行业中的领导地位，在积极追求内部自然增长的同时，亦会通过收购行业内之目企业不断扩充业务，为股东争取最大的回报。",
鞍钢股份,"SZSE,SEHK","深交所主板,港交所","000898,00347",SZSE:000898,SEHK:00347,,,鞍钢股份有限公司,Angang Steel Company Limited,能源及矿业,能源开采与加工,黑色金属冶炼与加工,制造业,金属、非金属,黑色金属冶炼及压延加工业,钢压延加工业,5/8/97,http://www.ansteel.com.cn,辽宁>鞍山市,辽宁省鞍山市铁西区,"鞍钢股份有限公司（000898.SZ）（00347.HK）注册资本为59.33亿元。2006年上半年鞍钢股份共生产钢材675.29万吨，较上年同期增长130.33%。主营业务收入249.99亿元，净利润30.43亿元，每股收益0.513元。截止2006年6月30日，鞍钢股份拥有总资产522.85亿元，净资产260.29亿元。

目前，鞍钢股份拥有鞍钢集团全部焦化、烧结、炼铁、炼钢、轧钢等整套现代化钢铁生产工艺流程及相关配套设施，并拥有了与之配套的能源动力系统，实现了钢铁生产工艺流程的完整性、系统性。公司已经成为具有年产1,600万吨钢，以汽车板、家电板、集装箱板、造船板、管线钢、冷轧硅钢等为主导产品的精品板材基地。",
安徽海螺水泥股份,"SHSE,SEHK","上交所,港交所","600585,00914",SHSE:600585,SEHK:00914,,,安徽海螺水泥股份有限公司,"Anhui Conch Cement Co., Ltd.",建筑建材,建筑材料,水泥,制造业,金属、非金属,非金属矿物制品业,水泥制造业,9/1/97,http://www.conch.cn,安徽>芜湖市,安徽省芜湖市北京东路209号,"安徽海螺水泥股份有限公司（600585.SH）于1997年9月1日，安徽海螺集团有限责任公司以其所属的宁国水泥厂和白马山水泥厂与水泥生产经营的相关资产出资，独家发起成立安徽海螺水泥股份有限公司，主要从事水泥及商品熟料的生产和销售。公司产销量已连续10年位居全国第一，是目前亚洲最大的水泥、熟料供应商。到2005年底，公司已拥有50多家子（分）公司和1家参股公司，总资产达192亿元。

公司拥有两支股票：1997年10月21日，海螺水泥H股（0914）在香港联合交易所正式挂牌交易，成为我国水泥行业首家在境外上市的水泥企业；2002年2月7日，海螺水泥A股（600585）在上海证券交易所成功上市。",
安徽皖通高速公路,"SHSE,SEHK","上交所,港交所","600012,00995",SHSE:600012,SEHK:00995,,,安徽皖通高速公路股份有限公司,"Anhui Expressway Co., Ltd.",交通运输,交通设施建设,,社会服务业,邮政服务业,,,8/15/96,http://www.anhui-expressway.cn,安徽>合肥市,安徽省合肥市长江西路520号,安徽皖通高速公路股份有限公司（600012.SH）主要拥有合宁高速、205国道天长段新线和连霍公路安徽段的全部权益以及安徽宣广高速公路有限责任公司55.47%权益、安徽高界高速公路有限责任公司51%权益、安徽康诚药业有限公司65%权益、安徽高速广告有限公司38%权益及合肥信息投资有限公司18%权益。<br/> <br/>主要业务为持有、经营及开发安徽省境内收费高速公路及公路，目前已经拥有四条高速公路和一条一级公路，分别为合宁高速公路、高界高速公路、宣广高速公路、连霍公路安徽段和 205 国道天长段新线。,
天大石油管材,SEHK,港交所,00839,SEHK:00839,,,,安徽天大石油管材股份有限公司,"Anhui Tianda Oil Pipe Co., Ltd.",能源及矿业,能源开采与加工,能源开采,采掘业,煤炭采选业,煤炭开采业,,5/12/93,http://www.td-gg.com,安徽>滁州市,安徽省天长市铜城镇振兴路,"安徽天大石油管材股份有限公司专注于制造石油油井管及油气化工管、船用、锅炉等专用无缝管材。公司在香港联交所主板上市，股票代码：00839.HK。 

公司油井管应用于开采石油、天然气时井壁固定和从地下抽取油气，船用、锅炉等专用无缝管材应用于船舶和锅炉制造。公司已取得美国石油协会的API认证，通过了IS09001质量体系认证，还取得了中国船级社（CCS）、挪威船级社(DNV) 、英国劳氏船级社（LR）、德国劳埃德船级社（GL）、美国船级社（ABS）、法国船级社（BV）、韩国船级社（KR）、日本海事协会（NK）和意大利船级社（RINA）的工厂认证，公司产品获得了国家免检产品荣誉称号。

公司是中国三大石油公司的合格供应商，并同多家国外知名代理商建立了长期稳定的战略合作伙伴关系。公司正在建设的高钢级油井管和深加工项目，已被列入安徽省861规划的重点工业项目。",
安踏体育,SEHK,港交所,02020,SEHK:02020,,,,安踏体育用品有限公司,Aata Sports Products Limited,综合,综合,,批发和零售贸易,其他批发业,,,4/12/94,http://www.anta.com,福建,福建省泉州市晋江市池店镇东山工业区,"安踏体育用品有限公司（2020）成立于1994年，已发展成为中国最大的以营销为导向的综合性体育用品企业之一，2007年在香港成功挂牌上市。

2005年，安踏率先在中国成立了体育用品行业的第一家运动科学实验室，致力于运动力学的研究，旨在提高中国运动员的表现，推动中国体育事业的发展。安踏是体育用品销售专卖体系实践者。2001年，安踏率先在国内建立体育用品专卖体系，完成了从生产单一产品到综合性体育用品品牌运营的过渡。截止到目前，安踏在国内拥有超过6000家的专卖店，在国内建立了最完备的，覆盖一、二、三、四线的市场营销网络，成为体育用品行业的领跑者。",
安东油田服务,SEHK,港交所,03337,SEHK:03337,,,,安东油田服务集团,Anton Oilfield Services Group,能源及矿业,能源开采与加工,能源开采,采掘业,石油和天然气开采业,天然原油开采业,,1/12/02,http://www.antonoil.com,北京>朝阳区,北京市朝阳区东湖渠屏翠西路8号,"安东油田服务集团（03337.HK）是专业从事油田技术服务的、持续快速发展的、最具活力的高新技术企业。公司业务涵盖油井技术服务、钻井技术服务、采油技术服务、基地支持服务及其他技术服务等领域，是中石油、中石化、中海油三大国有油田技术服务力量的有益补充。

安东油田服务总部位于中国北京，建有一个企业科技园。拥有多个制造基地和多个现场服务基地。拥有员工600余名，其中研发人员100多名，40名硕士或硕士以上学历。安东油田服务经国家人事部批准设立了博士后科研工作站，先后承担5项国家火炬计划项目，有43项专利及48项专利申请，是北京首批专利示范单位，是北京市知识产权联盟常务理事单位。安东油田服务通过了ISO 9000体系质量认证和美国石油协会API认证。",
安贤园中国,SEHK,港交所,00922,SEHK:00922,,,,安贤园中国控股有限公司,"Anxianyuan China Holdings Co., Ltd.",交通运输,物流,,批发和零售贸易,商业经纪与代理业,,,9/20/99,http://www.china-boon.com,中国香港,香港铜锣湾时代广场蚬壳大厦3908室,中福控股发展有限公司（00922.HK）主要从事消费性电子产品和家庭电器、金属贸易业务、皮革贸易。此外公司还经营殡葬业务。,
中国安芯,SEHK,港交所,01149,SEHK:01149,,,,中国安芯控股有限公司,Anxin-China Holdings Limited,医疗健康,医药行业,,制造业,医药、生物制品,医药制造业,化学药品原药制造业,12/30/96,http://www.anxin-china.com.hk,中国香港,香港湾仔告士打道138号,中国安芯控股有限公司（01149.HK）主要从事制造、销售、研究及开发药品；销售系统硬件及应用软件以安装高新技术智慧安防预警系统及提供系统解决方案服务。,
亚太资源,SEHK,港交所,01104,SEHK:01104,,,,亚太资源有限公司,APAC Resources Limited,金融,证券,,金融、保险业,证券、期货业,证券经纪公司,,9/23/98,http://www.apacresources.com,中国香港,香港湾仔骆克道333号中国网络中心32楼,"亚太资源有限公司（01104.HK）是一间具规模的天然资源投资及商品贸易公司，业务范畴包括主要投资、上市证券买卖及投资以及商品贸易，均专注于天然资源业务。

亚太资源的主要投资包括在西澳洲开采铁矿的Mount Gibson Iron Limited（澳洲证交所：MGX），以及澳洲最大的锡生产商Metals X Limited（澳洲证交所：MLX）。 其他投资包括Kalahari Minerals Plc（伦敦证交所另类投资市场KAH，于全全球最大的未经开发铀矿床中持有股权）。",
实力建业,SEHK,港交所,00519,SEHK:00519,,,,实力建业集团有限公司,APPLIED DEVELOPMENT HOLDINGS LIMITED,连锁经营,连锁经营其他,,社会服务业,旅游业,,,1/1/88,http://www.applieddev.com,,香港中环夏悫道16号远东金融中心41楼,度假村及物业发展、物业投资控股。,
亚太卫星,SEHK,港交所,01045,SEHK:01045,,,,亚太卫星控股有限公司,APT Satellite Holdings Limited,电信及增值,电信运营及信息传输服务,,制造业,机械、设备、仪表,专用设备制造业,其他专用设备制造业,1/21/92,http://www.apstar.com,,香港新界大埔工业村大贵街22号,持有、经营、提供卫星转发器容量及卫星电讯服务及其他相关服务。,
安域亚洲,SEHK,港交所,00645,SEHK:00645,,,,安域亚洲有限公司,Ares Asia Limited,制造业,服装鞋帽,,制造业,纺织、服装、皮毛,服装及其他纤维制品制造业,制鞋业,1/1/78,http://www.ktpgroup.com,中国香港,香港九龙新蒲岗大有街2-4号旺景工业大厦1字楼C座,安域亚洲有限公司（00645.HK）原名为港台集团有限公司，主要从事运动鞋生产。,
锦艺纺织,SEHK,港交所,00565,SEHK:00565,,,,锦艺纺织科技国际有限公司,Art Textile Technology International Company Limited,制造业,纺织行业,,制造业,纺织、服装、皮毛,纺织业,棉纺织业,4/22/03,http://arttextile.etnet.com.hk,中国香港,香港干诺道中168至200号信德中心招商局大厦14楼1407室,锦艺纺织科技国际有限公司（00565.HK）主要在中国从事生产及销售梭织布料，包括布料织造、染色定型、压花、轧光等布面整理，产品用作生产衣物及家居产品。,
雅高矿业,SEHK,港交所,03313,SEHK:03313,,,,雅高矿业控股有限公司,"ARTGO MINING HOLDINGS CO., LTD.",建筑建材,建筑材料,建筑材料其他,制造业,金属、非金属,非金属矿物制品业,其他非金属矿物制品业,12/31/99,http://www.artgo.cn,福建>厦门市,,雅高矿业控股有限公司雅高矿业控股总部位于厦门，由四家境外公司与五家境内公司组成，是集矿山投资、石材加工、供应与安装为一体的大型综合性企业集团。,
雅天妮,SEHK,港交所,00789,SEHK:00789,,,,雅天妮中国有限公司,"Artini China Co., Ltd.",连锁经营,零售,,批发和零售贸易,零售业,日用百货零售业,,9/12/92,http://www.artini-china.com,广东>深圳市,深圳市深南东路4003号世界金融中心A座44-47楼,雅天妮中国有限公司（789.HK）是领先的时尚配饰和精品零售连锁营运商和生产商。集团在时尚配饰行业累积了超过16年的丰富经验，在成立初期，以同步设计生产（CDM）的方式为国际知名的品牌供应时尚配饰产品，由产品设计开始直至付运全程与客户紧密合作。<br/><br/>凭借着完善的垂直整合业务模式，以及从CDM业务汲收的国际视野及潮流触觉，集团于2003年在香港推出第一个瞄准高端消费市场的零售品牌“雅天妮”，并于2006年进军中国市场。集团在2006年推出第二个品牌Q&#8217;ggle，为追求时尚个性的年轻人提供丰富的时尚配饰选择。<br/><br/>现时，集团的零售网络超过100个销售点，覆盖中国大陆、香港和澳门等超过30个城市，并已于一线城市建立了领先的市场地位，如北京、上海、广州及深圳等。,
雅视光学,SEHK,港交所,01120,SEHK:01120,,,,雅视光学集团有限公司,Arts Optical International Holdings Limited,制造业,机械设备,,制造业,机械、设备、仪表,仪器仪表及文化、办公用机械制造业,其他仪器仪表制造业,7/29/96,http://www.artsgroup.com,,九龙观塘成业街27号日升中心3楼308室,设计、制造及销售光学产品。,
木薯资源,SEHK,港交所,00841,SEHK:00841,,,,亚洲木薯资源控股有限公司,Asia Cassava Resources Holdings Limited,农林牧渔,种植及加工,,批发和零售贸易,其他批发业,,,5/8/08,http://www.asiacassava.com,中国香港,香港九龙尖沙咀东部麽地道63号好时中心612-3及617室,亚洲木薯资源控股有限公司（00841.HK）备有全面的整合业务模式，同事包含加工、采购及储存能力于一身，为泰国干木薯片最大出口商，也是中国最大的泰国进口干木薯片供应商。集团自东南亚采购干木薯片，利用仓库设施储存，组织船务及交付物流，并主要以“雅禾”品牌向中国客户销售产品。,
亚洲水泥(中国),SEHK,港交所,00743,SEHK:00743,,,,亚洲水泥(中国)控股有限公司,Asia Cement (China) Holdings Corporation,制造业,制造业其他,,金属、非金属,非金属矿物制品业,水泥制造业,,10/12/97,http://www.achc.com.cn,江西>九江市,江西省瑞昌市码头镇亚东大道6号,"亚洲水泥（中国）控股有限公司（743.HK）是在长江中游地区（包括江西及湖北省）领先的综合水泥生产商之一及四川地区（包括四川省）主要综合水泥生产商。集团以综合生产经营模式营运，从自行开采石灰石矿场作主要原材料、生产、并透过全国完善的公路及河道基建运输网络将主要产品（包括熟料、各种水泥及混凝土产品）销售及分销至主要市场。   

集团的水泥及混凝土产品以“洋房”品牌于江西、湖北、四川、浙江、安徽及福建省和上海市出售，并获各界认可为优质水泥产品。集团现有主要生产设施位于江西省、四川省及湖北省。本集团亦于上海、四川省、湖北省、江苏省及江西省的七个交通便利的地点设有混凝土配料和生产设施，令产品能更快捷地供应给邻近的客户。",
亚洲煤业,SEHK,港交所,00835,SEHK:00835,,,,亚洲煤业有限公司,Asia Coal Limited,能源及矿业,能源开采与加工,能源开采,采掘业,煤炭采选业,煤炭开采业,,8/22/97,http://www.asiacoallimited.com,中国香港,香港中环红棉路8号东昌大厦20楼2002-03室,"亚洲煤业有限公司（00835.HK）是一家新的亚洲资源公司。亚洲煤业收购了蒙古北部的Saikhan Ovoo煤矿。 Saikhan Ovoo煤矿可生产多种煤炭产品供应中国和其它亚洲市场。亚洲煤业将携手潜在合作伙伴，开发Saikhan Ovoo煤炭项目。同时,亚洲煤业将利用其经验和专长,并购在蒙古和亚洲其它地区的资源和矿山。",
